batch_id,record_id,source_a_id,source_a_amount,source_a_date,source_a_description,source_a_reference,source_b_id,source_b_amount,source_b_date,source_b_description,source_b_reference,expected_status,anomaly_type,fee_amount
batch-synth-v1,TXN-5424,BNK-AXIS-1424,13106.26,2026-09-05,IMPS INWARD-257538H-MERCHANT DISBURSEMENT,REF-257538H,GW-RZP-2424,13106.26,2026-09-05,Gateway settlement auto-sweep E-Commerce,PO-257538H,matched,none,0.0
batch-synth-v1,TXN-5425,BNK-KOTAK-1425,49876.82,2026-09-06,TRANSFER-218844I-DAILY SETTLEMENT SWEEP,REF-218844I,PAY-RZP-2425,49876.82,2026-09-06,Daily automated merchant credit,PO-218844I,matched,none,0.0
batch-synth-v1,TXN-5426,BNK-AXIS-1426,16357.85,2026-09-07,NEFT CR-355506J-RAZORPAY SETTLEMENT-SaaS,REF-355506J,GW-RZP-2426,16357.85,2026-09-07,Gateway settlement auto-sweep SaaS,PO-355506J,matched,none,0.0
batch-synth-v1,TXN-5427,BNK-ICICI-1427,22324.54,2026-09-03,RTGS CR-274421K-BULK PAYOUT BATCH,REF-274421K,PAY-RZP-2427,22324.54,2026-09-03,Gateway settlement auto-sweep SaaS,PO-274421K,matched,none,0.0
batch-synth-v1,TXN-5428,BNK-KOTAK-1428,68678.46,2026-09-14,IMPS INWARD-189913L-MERCHANT DISBURSEMENT,REF-189913L,PAY-RZP-2428,30905.31,2026-09-17,Customer checkout collection settlement,PO-605065M,mismatched,severe_mismatch,0.0
batch-synth-v1,TXN-5429,BNK-ICICI-1429,74227.19,2026-09-03,ACH CR-791691M-SUBSCRIPTION POOL-Subscription,REF-791691M,PO-RZP-2429,74227.19,2026-09-03,Merchant disbursement net of platform fees,PO-791691M,matched,none,0.0
batch-synth-v1,TXN-5430,BNK-SBI-1430,2186.65,2026-09-07,NEFT CR-238635N-RAZORPAY SETTLEMENT-Enterprise,REF-238635N,PO-RZP-2430,2186.65,2026-09-07,Razorpay payout Enterprise settlement batch,PO-238635N,matched,none,0.0
batch-synth-v1,TXN-5431,BNK-KOTAK-1431,61330.66,2026-09-03,ACH CR-744610O-SUBSCRIPTION POOL-Enterprise,REF-744610O,PAY-RZP-2431,61330.66,2026-09-03,Razorpay payout Enterprise settlement batch,PO-744610O,matched,none,0.0
batch-synth-v1,TXN-5432,BNK-HDFC-1432,173982.19,2026-09-01,UPI CR-811521P-INSTANT SETTLEMENT,REF-811521P,PO-RZP-2432,173982.19,2026-09-01,Customer checkout collection settlement,PO-811521P,matched,none,0.0
batch-synth-v1,TXN-5433,BNK-SBI-1433,81305.3,2026-09-08,TRANSFER-906010Q-DAILY SETTLEMENT SWEEP,REF-906010Q,GW-RZP-2433,81305.3,2026-09-08,Merchant disbursement net of platform fees,PO-906010Q,matched,none,0.0
batch-synth-v1,TXN-5434,BNK-AXIS-1434,19263.54,2026-09-15,RTGS CR-187889R-BULK PAYOUT BATCH,REF-187889R,GW-RZP-2434,19263.54,2026-09-15,Recurring subscription payout batch,PO-187889R,matched,none,0.0
batch-synth-v1,TXN-5435,BNK-SBI-1435,18719.32,2026-09-01,NEFT CR-647923S-RAZORPAY SETTLEMENT-Subscription,REF-647923S,GW-RZP-2435,18719.32,2026-09-01,Recurring subscription payout batch,PO-647923S,matched,none,0.0
batch-synth-v1,TXN-5436,BNK-AXIS-1436,20205.04,2026-09-07,IMPS INWARD-211760T-MERCHANT DISBURSEMENT,REF-211760T,PAY-RZP-2436,19867.96,2026-09-09,Customer checkout collection settlement,PO-211760T,flagged,fee_and_date_drift,337.08
batch-synth-v1,TXN-5437,BNK-KOTAK-1437,150579.93,2026-09-04,ACH CR-678923U-SUBSCRIPTION POOL-Enterprise,REF-678923U,PO-RZP-2437,150579.93,2026-09-04,Customer checkout collection settlement,PO-678923U,matched,none,0.0
batch-synth-v1,TXN-5438,BNK-SBI-1438,6717.55,2026-09-05,UPI CR-461083V-INSTANT SETTLEMENT,REF-461083V,PAY-RZP-2438,6717.55,2026-09-05,Customer checkout collection settlement,PO-461083V,matched,none,0.0
batch-synth-v1,TXN-5439,BNK-HDFC-1439,19686.18,2026-09-03,ACH CR-324875W-SUBSCRIPTION POOL-SaaS,REF-324875W,PAY-RZP-2439,49215.45,2026-09-08,Legacy customer refund without bank tag,PO-268546X,mismatched,orphaned_gateway_record,0.0
batch-synth-v1,TXN-5440,BNK-HDFC-1440,61014.73,2026-09-02,IMPS INWARD-375871X-MERCHANT DISBURSEMENT,REF-375871X,GW-RZP-2440,58176.36,2026-09-02,Merchant disbursement net of platform fees,PO-375871X,mismatched,unexplained_amount_delta,0.0
batch-synth-v1,TXN-5441,BNK-AXIS-1441,82811.79,2026-09-01,IMPS INWARD-960072Y-MERCHANT DISBURSEMENT,REF-960072Y,PAY-RZP-2441,82811.79,2026-09-01,Daily automated merchant credit,PO-960072Y,matched,none,0.0
batch-synth-v1,TXN-5442,BNK-AXIS-1442,16593.66,2026-09-13,IMPS INWARD-399899Z-MERCHANT DISBURSEMENT,REF-399899Z,GW-RZP-2442,6344.3,2026-09-22,Unrelated ad-hoc vendor settlement,PO-137812Z,mismatched,orphaned_bank_record,0.0
batch-synth-v1,TXN-5443,BNK-ICICI-1443,4357.4,2026-09-05,RTGS CR-518836A-BULK PAYOUT BATCH,REF-518836A,PAY-RZP-2443,4357.4,2026-09-07,Daily automated merchant credit,PO-518836A,flagged,settlement_date_drift,0.0
batch-synth-v1,TXN-5444,BNK-KOTAK-1444,30409.95,2026-09-05,ACH CR-970071B-SUBSCRIPTION POOL-D2C,REF-970071B,GW-RZP-2444,30409.95,2026-09-07,Recurring subscription payout batch,PO-970071B,flagged,settlement_date_drift,0.0
batch-synth-v1,TXN-5445,BNK-ICICI-1445,49237.39,2026-09-01,TRANSFER-283537C-DAILY SETTLEMENT SWEEP,REF-283537C,PAY-RZP-2445,49237.39,2026-09-01,Recurring subscription payout batch,PO-283537C,matched,none,0.0
batch-synth-v1,TXN-5446,BNK-KOTAK-1446,8829.16,2026-09-02,RTGS CR-638220D-BULK PAYOUT BATCH,REF-638220D,GW-RZP-2446,8705.54,2026-09-04,Recurring subscription payout batch,PO-638220D,flagged,fee_and_date_drift,123.62
batch-synth-v1,TXN-5447,BNK-KOTAK-1447,82674.32,2026-09-08,ACH CR-583100E-SUBSCRIPTION POOL-D2C,REF-583100E,PO-RZP-2447,82674.32,2026-09-08,Razorpay payout D2C settlement batch,PO-583100E,matched,none,0.0
batch-synth-v1,TXN-5448,BNK-HDFC-1448,16024.71,2026-09-04,IMPS INWARD-835236F-MERCHANT DISBURSEMENT,REF-835236F,PO-RZP-2448,16024.71,2026-09-04,Merchant disbursement net of platform fees,PO-835236F,matched,none,0.0
batch-synth-v1,TXN-5449,BNK-SBI-1449,17670.05,2026-09-05,NEFT CR-401244G-RAZORPAY SETTLEMENT-E-Commerce,REF-401244G,PAY-RZP-2449,17670.05,2026-09-05,Customer checkout collection settlement,PO-401244G,matched,none,0.0
batch-synth-v1,TXN-5450,BNK-HDFC-1450,46212.28,2026-09-15,IMPS INWARD-382146H-MERCHANT DISBURSEMENT,REF-382146H,PAY-RZP-2450,46212.28,2026-09-15,Daily automated merchant credit,PO-382146H,matched,none,0.0
batch-synth-v1,TXN-5451,BNK-AXIS-1451,18518.01,2026-09-14,IMPS INWARD-316823I-MERCHANT DISBURSEMENT,REF-316823I,PAY-RZP-2451,18518.01,2026-09-14,Gateway settlement auto-sweep Vendor,PO-316823I,matched,none,0.0
batch-synth-v1,TXN-5452,BNK-KOTAK-1452,3113.89,2026-09-15,UPI CR-808640J-INSTANT SETTLEMENT,REF-808640J,PO-RZP-2452,3113.89,2026-09-15,Customer checkout collection settlement,PO-808640J,matched,none,0.0
batch-synth-v1,TXN-5453,BNK-KOTAK-1453,43925.01,2026-09-15,TRANSFER-388078K-DAILY SETTLEMENT SWEEP,REF-388078K,GW-RZP-2453,43925.01,2026-09-15,Gateway settlement auto-sweep Subscription,PO-388078K,matched,none,0.0
batch-synth-v1,TXN-5454,BNK-AXIS-1454,56544.13,2026-09-07,NEFT CR-667036L-RAZORPAY SETTLEMENT-Enterprise,REF-667036L,GW-RZP-2454,56544.13,2026-09-07,Recurring subscription payout batch,PO-667036L,matched,none,0.0
batch-synth-v1,TXN-5455,BNK-AXIS-1455,32222.09,2026-09-09,UPI CR-430984M-INSTANT SETTLEMENT,REF-430984M,PAY-RZP-2455,31661.66,2026-09-09,Razorpay payout Enterprise settlement batch,PO-430984M,flagged,gateway_fee_deduction,560.43
batch-synth-v1,TXN-5456,BNK-KOTAK-1456,15513.06,2026-09-05,RTGS CR-675210N-BULK PAYOUT BATCH,REF-675210N,GW-RZP-2456,15513.06,2026-09-07,Gateway settlement auto-sweep E-Commerce,PO-675210N,flagged,settlement_date_drift,0.0
batch-synth-v1,TXN-5457,BNK-SBI-1457,5658.05,2026-09-12,RTGS CR-490394O-BULK PAYOUT BATCH,REF-490394O,GW-RZP-2457,5658.05,2026-09-12,Customer checkout collection settlement,PO-490394O,matched,none,0.0
batch-synth-v1,TXN-5458,BNK-AXIS-1458,24492.18,2026-09-11,NEFT CR-953740P-RAZORPAY SETTLEMENT-E-Commerce,REF-953740P,GW-RZP-2458,24492.18,2026-09-11,Daily automated merchant credit,PO-953740P,matched,none,0.0
batch-synth-v1,TXN-5459,BNK-ICICI-1459,9831.64,2026-09-03,IMPS INWARD-874417Q-MERCHANT DISBURSEMENT,REF-874417Q,PAY-RZP-2459,9699.77,2026-09-03,Customer checkout collection settlement,PO-874417Q,flagged,gateway_fee_deduction,131.87
batch-synth-v1,TXN-5460,BNK-ICICI-1460,18153.73,2026-09-13,RTGS CR-414608R-BULK PAYOUT BATCH,REF-414608R,PAY-RZP-2460,18153.73,2026-09-13,Recurring subscription payout batch,PO-414608R,matched,none,0.0
batch-synth-v1,TXN-5461,BNK-AXIS-1461,73829.08,2026-09-08,NEFT CR-760458S-RAZORPAY SETTLEMENT-B2B Services,REF-760458S,GW-RZP-2461,73829.08,2026-09-08,Customer checkout collection settlement,PO-760458S,matched,none,0.0
batch-synth-v1,TXN-5462,BNK-SBI-1462,14158.54,2026-09-13,NEFT CR-460857T-RAZORPAY SETTLEMENT-Vendor,REF-460857T,PO-RZP-2462,14158.54,2026-09-13,Customer checkout collection settlement,PO-460857T,matched,none,0.0
batch-synth-v1,TXN-5463,BNK-SBI-1463,59553.67,2026-09-11,RTGS CR-283017U-BULK PAYOUT BATCH,REF-283017U,PAY-RZP-2463,59553.67,2026-09-11,Merchant disbursement net of platform fees,PO-283017U,matched,none,0.0
batch-synth-v1,TXN-5464,BNK-KOTAK-1464,29704.45,2026-09-10,UPI CR-586279V-INSTANT SETTLEMENT,REF-586279V,PO-RZP-2464,29704.45,2026-09-10,Gateway settlement auto-sweep Vendor,PO-586279V,matched,none,0.0
batch-synth-v1,TXN-5465,BNK-SBI-1465,75934.05,2026-09-02,RTGS CR-269868W-BULK PAYOUT BATCH,REF-269868W,PO-RZP-2465,75934.05,2026-09-02,Gateway settlement auto-sweep SaaS,PO-269868W,matched,none,0.0
batch-synth-v1,TXN-5466,BNK-SBI-1466,7053.07,2026-09-11,TRANSFER-384424X-DAILY SETTLEMENT SWEEP,REF-384424X,PAY-RZP-2466,7053.07,2026-09-11,Merchant disbursement net of platform fees,PO-384424X,matched,none,0.0
batch-synth-v1,TXN-5467,BNK-AXIS-1467,1065.98,2026-09-12,RTGS CR-794180Y-BULK PAYOUT BATCH,REF-794180Y,GW-RZP-2467,1065.98,2026-09-12,Daily automated merchant credit,PO-794180Y,matched,none,0.0
batch-synth-v1,TXN-5468,BNK-ICICI-1468,2841.07,2026-09-15,NEFT CR-675074Z-RAZORPAY SETTLEMENT-Enterprise,REF-675074Z,GW-RZP-2468,2841.07,2026-09-15,Razorpay payout Enterprise settlement batch,PO-675074Z,matched,none,0.0
batch-synth-v1,TXN-5469,BNK-KOTAK-1469,15643.5,2026-09-02,RTGS CR-508783A-BULK PAYOUT BATCH,REF-508783A,GW-RZP-2469,15363.47,2026-09-02,Gateway settlement auto-sweep D2C,PO-508783A,flagged,gateway_fee_deduction,280.03
batch-synth-v1,TXN-5470,BNK-ICICI-1470,4679.9,2026-09-01,RTGS CR-474175B-BULK PAYOUT BATCH,REF-474175B,GW-RZP-2470,4679.9,2026-09-01,Customer checkout collection settlement,PO-474175B,matched,none,0.0
batch-synth-v1,TXN-5471,BNK-KOTAK-1471,3810.32,2026-09-12,ACH CR-285636C-SUBSCRIPTION POOL-Subscription,REF-285636C,PO-RZP-2471,3810.32,2026-09-12,Recurring subscription payout batch,PO-285636C,matched,none,0.0
batch-synth-v1,TXN-5472,BNK-KOTAK-1472,16168.44,2026-09-05,ACH CR-605048D-SUBSCRIPTION POOL-Vendor,REF-605048D,PO-RZP-2472,16168.44,2026-09-05,Gateway settlement auto-sweep Vendor,PO-605048D,matched,none,0.0
batch-synth-v1,TXN-5473,BNK-AXIS-1473,6865.27,2026-09-05,ACH CR-100096E-SUBSCRIPTION POOL-SaaS,REF-100096E,PO-RZP-2473,6865.27,2026-09-07,Gateway settlement auto-sweep SaaS,PO-100096E,flagged,settlement_date_drift,0.0
batch-synth-v1,TXN-5474,BNK-KOTAK-1474,70328.36,2026-09-05,TRANSFER-903072F-DAILY SETTLEMENT SWEEP,REF-903072F,GW-RZP-2474,70328.36,2026-09-05,Merchant disbursement net of platform fees,PO-903072F,matched,none,0.0
batch-synth-v1,TXN-5475,BNK-HDFC-1475,10587.53,2026-09-09,IMPS INWARD-513927G-MERCHANT DISBURSEMENT,REF-513927G,PAY-RZP-2475,10587.53,2026-09-09,Gateway settlement auto-sweep Enterprise,PO-513927G,matched,none,0.0
batch-synth-v1,TXN-5476,BNK-AXIS-1476,10844.86,2026-09-04,ACH CR-901676H-SUBSCRIPTION POOL-Subscription,REF-901676H,GW-RZP-2476,10844.86,2026-09-04,Daily automated merchant credit,PO-901676H,matched,none,0.0
batch-synth-v1,TXN-5477,BNK-SBI-1477,49774.23,2026-09-14,IMPS INWARD-291267I-MERCHANT DISBURSEMENT,REF-291267I,PAY-RZP-2477,46817.44,2026-09-14,Merchant disbursement net of platform fees,PO-291267I,mismatched,unexplained_amount_delta,0.0
batch-synth-v1,TXN-5478,BNK-SBI-1478,26163.72,2026-09-01,IMPS INWARD-123205J-MERCHANT DISBURSEMENT,REF-123205J,PAY-RZP-2478,26163.72,2026-09-01,Razorpay payout Subscription settlement batch,PO-123205J,matched,none,0.0
batch-synth-v1,TXN-5479,BNK-SBI-1479,38968.63,2026-09-03,IMPS INWARD-617555K-MERCHANT DISBURSEMENT,REF-617555K,GW-RZP-2479,38968.63,2026-09-03,Merchant disbursement net of platform fees,PO-617555K,matched,none,0.0
batch-synth-v1,TXN-5480,BNK-SBI-1480,72485.48,2026-09-06,IMPS INWARD-984522L-MERCHANT DISBURSEMENT,REF-984522L,PO-RZP-2480,72485.48,2026-09-08,Razorpay payout SaaS settlement batch,PO-984522L,flagged,settlement_date_drift,0.0
batch-synth-v1,TXN-5481,BNK-KOTAK-1481,22444.62,2026-09-05,NEFT CR-500112M-RAZORPAY SETTLEMENT-B2B Services,REF-500112M,PO-RZP-2481,22444.62,2026-09-05,Razorpay payout B2B Services settlement batch,PO-500112M,matched,none,0.0
batch-synth-v1,TXN-5482,BNK-AXIS-1482,24866.12,2026-09-04,NEFT CR-871041N-RAZORPAY SETTLEMENT-Enterprise,REF-871041N,PO-RZP-2482,24866.12,2026-09-04,Recurring subscription payout batch,PO-871041N,matched,none,0.0
batch-synth-v1,TXN-5483,BNK-AXIS-1483,44383.79,2026-09-11,UPI CR-144235O-INSTANT SETTLEMENT,REF-144235O,PO-RZP-2483,43057.21,2026-09-11,Recurring subscription payout batch,PO-144235O,mismatched,unexplained_amount_delta,0.0
batch-synth-v1,TXN-5484,BNK-ICICI-1484,38067.29,2026-09-02,TRANSFER-763653P-DAILY SETTLEMENT SWEEP,REF-763653P,PO-RZP-2484,38067.29,2026-09-02,Merchant disbursement net of platform fees,PO-763653P,matched,none,0.0
batch-synth-v1,TXN-5485,BNK-ICICI-1485,10197.3,2026-09-04,ACH CR-144033Q-SUBSCRIPTION POOL-SaaS,REF-144033Q,PO-RZP-2485,10197.3,2026-09-04,Daily automated merchant credit,PO-144033Q,matched,none,0.0
batch-synth-v1,TXN-5486,BNK-KOTAK-1486,2692.26,2026-09-03,UPI CR-195841R-INSTANT SETTLEMENT,REF-195841R,GW-RZP-2486,2692.26,2026-09-03,Recurring subscription payout batch,PO-195841R,matched,none,0.0
batch-synth-v1,TXN-5487,BNK-HDFC-1487,4271.0,2026-09-09,IMPS INWARD-212608S-MERCHANT DISBURSEMENT,REF-212608S,GW-RZP-2487,4271.0,2026-09-09,Customer checkout collection settlement,PO-212608S,matched,none,0.0
batch-synth-v1,TXN-5488,BNK-SBI-1488,73331.52,2026-09-08,NEFT CR-302338T-RAZORPAY SETTLEMENT-D2C,REF-302338T,PAY-RZP-2488,73331.52,2026-09-10,Daily automated merchant credit,PO-302338T,flagged,settlement_date_drift,0.0
batch-synth-v1,TXN-5489,BNK-SBI-1489,11218.75,2026-09-05,TRANSFER-830897U-DAILY SETTLEMENT SWEEP,REF-830897U,GW-RZP-2489,11218.75,2026-09-05,Gateway settlement auto-sweep Subscription,PO-830897U,matched,none,0.0
batch-synth-v1,TXN-5490,BNK-KOTAK-1490,11975.67,2026-09-14,ACH CR-727761V-SUBSCRIPTION POOL-B2B Services,REF-727761V,PO-RZP-2490,11975.67,2026-09-14,Gateway settlement auto-sweep B2B Services,PO-727761V,matched,none,0.0
batch-synth-v1,TXN-5491,BNK-KOTAK-1491,20575.75,2026-09-09,NEFT CR-576136W-RAZORPAY SETTLEMENT-Vendor,REF-576136W,GW-RZP-2491,20266.45,2026-09-10,Daily automated merchant credit,PO-576136W,flagged,fee_and_date_drift,309.3
batch-synth-v1,TXN-5492,BNK-KOTAK-1492,68260.21,2026-09-11,TRANSFER-958835X-DAILY SETTLEMENT SWEEP,REF-958835X,PO-RZP-2492,67067.99,2026-09-12,Gateway settlement auto-sweep Subscription,PO-958835X,flagged,fee_and_date_drift,1192.22
batch-synth-v1,TXN-5493,BNK-SBI-1493,56392.03,2026-09-02,IMPS INWARD-975763Y-MERCHANT DISBURSEMENT,REF-975763Y,PO-RZP-2493,55283.19,2026-09-02,Gateway settlement auto-sweep SaaS,PO-975763Y,mismatched,unexplained_amount_delta,0.0
batch-synth-v1,TXN-5494,BNK-ICICI-1494,16222.92,2026-09-07,ACH CR-613707Z-SUBSCRIPTION POOL-D2C,REF-613707Z,GW-RZP-2494,16222.92,2026-09-07,Recurring subscription payout batch,PO-613707Z,matched,none,0.0
batch-synth-v1,TXN-5495,BNK-HDFC-1495,18087.21,2026-09-01,TRANSFER-787603A-DAILY SETTLEMENT SWEEP,REF-787603A,PO-RZP-2495,18087.21,2026-09-01,Razorpay payout E-Commerce settlement batch,PO-787603A,matched,none,0.0
batch-synth-v1,TXN-5496,BNK-HDFC-1496,23486.97,2026-09-07,UPI CR-486996B-INSTANT SETTLEMENT,REF-486996B,PO-RZP-2496,23486.97,2026-09-07,Razorpay payout B2B Services settlement batch,PO-486996B,matched,none,0.0
batch-synth-v1,TXN-5497,BNK-KOTAK-1497,29676.12,2026-09-04,NEFT CR-201836C-RAZORPAY SETTLEMENT-Subscription,REF-201836C,GW-RZP-2497,29676.12,2026-09-04,Daily automated merchant credit,PO-201836C,matched,none,0.0
batch-synth-v1,TXN-5498,BNK-KOTAK-1498,13391.7,2026-09-04,IMPS INWARD-755700D-MERCHANT DISBURSEMENT,REF-755700D,PO-RZP-2498,13391.7,2026-09-04,Recurring subscription payout batch,PO-755700D,matched,none,0.0
batch-synth-v1,TXN-5499,BNK-HDFC-1499,17025.07,2026-09-12,NEFT CR-547820E-RAZORPAY SETTLEMENT-D2C,REF-547820E,PAY-RZP-2499,17025.07,2026-09-12,Gateway settlement auto-sweep D2C,PO-547820E,matched,none,0.0
batch-synth-v1,TXN-5500,BNK-KOTAK-1500,16609.53,2026-09-09,RTGS CR-564531F-BULK PAYOUT BATCH,REF-564531F,PO-RZP-2500,16609.53,2026-09-09,Merchant disbursement net of platform fees,PO-564531F,matched,none,0.0
batch-synth-v1,TXN-5501,BNK-SBI-1501,68552.06,2026-09-10,ACH CR-690500G-SUBSCRIPTION POOL-E-Commerce,REF-690500G,PO-RZP-2501,68552.06,2026-09-10,Gateway settlement auto-sweep E-Commerce,PO-690500G,matched,none,0.0
batch-synth-v1,TXN-5502,BNK-KOTAK-1502,24060.47,2026-09-08,UPI CR-100205H-INSTANT SETTLEMENT,REF-100205H,PAY-RZP-2502,24060.47,2026-09-08,Razorpay payout Enterprise settlement batch,PO-100205H,matched,none,0.0
batch-synth-v1,TXN-5503,BNK-KOTAK-1503,24838.59,2026-09-05,IMPS INWARD-414922I-MERCHANT DISBURSEMENT,REF-414922I,GW-RZP-2503,24838.59,2026-09-05,Gateway settlement auto-sweep SaaS,PO-414922I,matched,none,0.0
batch-synth-v1,TXN-5504,BNK-HDFC-1504,169359.8,2026-09-10,NEFT CR-262230J-RAZORPAY SETTLEMENT-Subscription,REF-262230J,PAY-RZP-2504,169359.8,2026-09-10,Razorpay payout Subscription settlement batch,PO-262230J,matched,none,0.0
batch-synth-v1,TXN-5505,BNK-SBI-1505,9493.53,2026-09-10,RTGS CR-344312K-BULK PAYOUT BATCH,REF-344312K,GW-RZP-2505,9493.53,2026-09-10,Merchant disbursement net of platform fees,PO-344312K,matched,none,0.0
batch-synth-v1,TXN-5506,BNK-KOTAK-1506,5827.21,2026-09-02,TRANSFER-440464L-DAILY SETTLEMENT SWEEP,REF-440464L,PO-RZP-2506,5827.21,2026-09-02,Gateway settlement auto-sweep D2C,PO-440464L,matched,none,0.0
batch-synth-v1,TXN-5507,BNK-KOTAK-1507,7859.63,2026-09-12,TRANSFER-704277M-DAILY SETTLEMENT SWEEP,REF-704277M,GW-RZP-2507,7859.63,2026-09-12,Razorpay payout B2B Services settlement batch,PO-704277M,matched,none,0.0
batch-synth-v1,TXN-5508,BNK-SBI-1508,80814.77,2026-09-02,IMPS INWARD-907812N-MERCHANT DISBURSEMENT,REF-907812N,PO-RZP-2508,80814.77,2026-09-02,Daily automated merchant credit,PO-907812N,matched,none,0.0
batch-synth-v1,TXN-5509,BNK-AXIS-1509,1508.97,2026-09-09,RTGS CR-256846O-BULK PAYOUT BATCH,REF-256846O,GW-RZP-2509,1508.97,2026-09-09,Recurring subscription payout batch,PO-256846O,matched,none,0.0
batch-synth-v1,TXN-5510,BNK-ICICI-1510,245221.64,2026-09-13,ACH CR-703198P-SUBSCRIPTION POOL-Subscription,REF-703198P,GW-RZP-2510,245221.64,2026-09-13,Razorpay payout Subscription settlement batch,PO-703198P,matched,none,0.0
batch-synth-v1,TXN-5511,BNK-AXIS-1511,45170.09,2026-09-08,NEFT CR-881519Q-RAZORPAY SETTLEMENT-Subscription,REF-881519Q,PO-RZP-2511,45170.09,2026-09-08,Recurring subscription payout batch,PO-881519Q,matched,none,0.0
batch-synth-v1,TXN-5512,BNK-SBI-1512,11145.03,2026-09-12,IMPS INWARD-899049R-MERCHANT DISBURSEMENT,REF-899049R,GW-RZP-2512,10993.63,2026-09-14,Customer checkout collection settlement,PO-899049R,flagged,fee_and_date_drift,151.4
batch-synth-v1,TXN-5513,BNK-KOTAK-1513,39538.91,2026-09-05,RTGS CR-550956S-BULK PAYOUT BATCH,REF-550956S,PAY-RZP-2513,39538.91,2026-09-05,Daily automated merchant credit,PO-550956S,matched,none,0.0
batch-synth-v1,TXN-5514,BNK-HDFC-1514,9449.06,2026-09-04,ACH CR-461260T-SUBSCRIPTION POOL-Vendor,REF-461260T,PAY-RZP-2514,9449.06,2026-09-04,Daily automated merchant credit,PO-461260T,matched,none,0.0
batch-synth-v1,TXN-5515,BNK-SBI-1515,84409.55,2026-09-08,TRANSFER-252901U-DAILY SETTLEMENT SWEEP,REF-252901U,GW-RZP-2515,84409.55,2026-09-08,Razorpay payout Subscription settlement batch,PO-252901U,matched,none,0.0
batch-synth-v1,TXN-5516,BNK-ICICI-1516,19064.48,2026-09-14,UPI CR-217830V-INSTANT SETTLEMENT,REF-217830V,PAY-RZP-2516,19064.48,2026-09-14,Razorpay payout SaaS settlement batch,PO-217830V,matched,none,0.0
batch-synth-v1,TXN-5517,BNK-KOTAK-1517,25824.0,2026-09-12,RTGS CR-216683W-BULK PAYOUT BATCH,REF-216683W,GW-RZP-2517,25824.0,2026-09-12,Customer checkout collection settlement,PO-216683W,matched,none,0.0
batch-synth-v1,TXN-5518,BNK-HDFC-1518,13681.13,2026-09-04,RTGS CR-648684X-BULK PAYOUT BATCH,REF-648684X,PO-RZP-2518,13681.13,2026-09-04,Recurring subscription payout batch,PO-648684X,matched,none,0.0
batch-synth-v1,TXN-5519,BNK-KOTAK-1519,65095.63,2026-09-07,ACH CR-795759Y-SUBSCRIPTION POOL-Subscription,REF-795759Y,PAY-RZP-2519,65095.63,2026-09-07,Razorpay payout Subscription settlement batch,PO-795759Y,matched,none,0.0
batch-synth-v1,TXN-5520,BNK-ICICI-1520,19835.12,2026-09-10,TRANSFER-155663Z-DAILY SETTLEMENT SWEEP,REF-155663Z,GW-RZP-2520,19835.12,2026-09-10,Daily automated merchant credit,PO-155663Z,matched,none,0.0
